,init,load_arguments,get_variables,execution_step,step,compile,load_code,execute
0,0.21049952507019043,0.09691524505615234,0.25122857093811035,0.22541475296020508,1,0.6296427249908447,0.2512352466583252,0.8907954692840576
1,0.17592954635620117,0.04877614974975586,0.33739376068115234,0.31922292709350586,2,0.5314202308654785,0.030566692352294922,0.9781875610351562
2,0.1607511043548584,0.05765128135681152,0.42504405975341797,0.41867685317993164,3,0.5192415714263916,0.07195591926574707,1.1552770137786865
3,0.16920089721679688,0.06588196754455566,0.5192019939422607,0.5073561668395996,4,0.6012618541717529,0.023156166076660156,1.3550946712493896
4,0.16889619827270508,0.04859590530395508,0.6071619987487793,0.5893681049346924,5,0.584768533706665,0.017405986785888672,1.5074942111968994
5,0.15904951095581055,0.06109046936035156,0.6985042095184326,0.698340654373169,6,0.5426020622253418,0.01688075065612793,1.707099437713623
6,0.16487503051757812,0.0452730655670166,0.7940213680267334,0.7758939266204834,7,0.5361933708190918,0.019710302352905273,1.8768103122711182
7,0.16664457321166992,0.04253125190734863,0.8929502964019775,0.8633174896240234,8,0.5342402458190918,0.01999664306640625,2.0554721355438232
8,0.16933655738830566,0.04684567451477051,1.0041983127593994,0.948702335357666,9,0.5410363674163818,0.01978278160095215,2.259171962738037
9,0.16829490661621094,0.04950666427612305,1.0711421966552734,1.0424590110778809,10,0.5547773838043213,0.016962289810180664,2.4211668968200684
10,0.16234946250915527,0.042493343353271484,1.1574440002441406,1.098872423171997,11,0.5674173831939697,0.01442408561706543,2.5515506267547607
11,0.15606355667114258,0.039520263671875,1.251558542251587,1.2216103076934814,12,0.5066444873809814,0.030353546142578125,2.759298801422119
12,0.15361857414245605,0.04336881637573242,1.3829948902130127,1.3266181945800781,13,0.5503718852996826,0.015620946884155273,2.9965903759002686
13,0.18194174766540527,0.038213491439819336,1.45184326171875,1.384756088256836,14,0.6850199699401855,0.02144145965576172,3.146728038787842
14,0.16055965423583984,0.042256832122802734,1.529123067855835,1.4741566181182861,15,0.5722548961639404,0.014457941055297852,3.296173095703125
15,0.15694165229797363,0.04273533821105957,1.629190444946289,1.5741782188415527,16,0.5060629844665527,0.013780355453491211,3.493147611618042
16,0.16301679611206055,0.034459590911865234,1.723982334136963,1.6526813507080078,17,0.6753089427947998,0.020148038864135742,3.664198875427246
17,0.1507565975189209,0.02937483787536621,1.8114585876464844,1.7517001628875732,18,0.5514655113220215,0.014661788940429688,3.8372788429260254
18,0.15578818321228027,0.04024028778076172,1.9085376262664795,1.8278844356536865,19,0.5381078720092773,0.015058517456054688,4.025958299636841
19,0.1628739833831787,0.02571558952331543,1.9795823097229004,1.9102249145507812,20,0.560380220413208,0.020995616912841797,4.168382883071899
20,0.1598060131072998,0.037532806396484375,2.1101632118225098,2.0161499977111816,21,0.661463737487793,0.017848968505859375,4.417237758636475
21,0.1470961570739746,0.04146146774291992,2.212157726287842,2.0941951274871826,22,0.7130551338195801,0.018167495727539062,4.581779479980469
22,0.1509852409362793,0.03432822227478027,2.2858922481536865,2.2137770652770996,23,0.5233280658721924,0.01450967788696289,4.775149583816528
23,0.15823721885681152,0.04050874710083008,2.357923746109009,2.2788796424865723,24,0.7210693359375,0.012841224670410156,4.9258201122283936
24,0.15557503700256348,0.038251399993896484,2.4540979862213135,2.375821590423584,25,0.7779018878936768,0.014046192169189453,5.117390871047974
25,0.15221095085144043,0.04011893272399902,2.537849187850952,2.47859787940979,26,0.6508204936981201,0.013346672058105469,5.299187183380127
26,0.15052103996276855,0.02830362319946289,2.613123655319214,2.539923906326294,27,0.5360677242279053,0.020960569381713867,5.422731876373291
27,0.15250229835510254,0.0397036075592041,2.732282876968384,2.6375210285186768,28,0.5320320129394531,0.014455080032348633,5.65905499458313
28,0.15201020240783691,0.03870892524719238,2.832475423812866,2.747910499572754,29,0.7844021320343018,0.017450332641601562,5.857420206069946
29,0.14950108528137207,0.041602134704589844,2.9025933742523193,2.823561668395996,30,0.6561236381530762,0.01935291290283203,6.004167318344116
30,0.15672659873962402,0.029309988021850586,2.966294288635254,2.8936848640441895,31,0.6178834438323975,0.015703916549682617,6.1361610889434814
31,0.14989471435546875,0.03886866569519043,3.065538167953491,2.9843688011169434,32,0.53786301612854,0.016326427459716797,6.325867414474487
32,0.14830875396728516,0.03492927551269531,3.1588003635406494,3.0741684436798096,33,0.5683465003967285,0.017763853073120117,6.50646448135376
33,0.14742827415466309,0.02484917640686035,3.238037347793579,3.1518397331237793,34,0.5444374084472656,0.01278233528137207,6.652565956115723
34,0.15826964378356934,0.03551006317138672,3.3600053787231445,3.2698428630828857,35,0.5529642105102539,0.012661933898925781,6.9104790687561035
35,0.1523265838623047,0.029819250106811523,3.4619131088256836,3.387801170349121,36,0.5288434028625488,0.012041330337524414,7.122230291366577
36,0.1546635627746582,0.03849053382873535,3.53127121925354,3.4552066326141357,37,0.5308735370635986,0.015428304672241211,7.270127296447754
37,0.14995884895324707,0.035079240798950195,3.663114309310913,3.556554079055786,38,0.5669701099395752,0.011251449584960938,7.495494604110718
38,0.14403820037841797,0.03485870361328125,3.745810031890869,3.637361526489258,39,0.7261061668395996,0.010801315307617188,7.652348279953003
39,0.15239238739013672,0.026302576065063477,3.8213000297546387,3.745255708694458,40,0.6203482151031494,0.013904094696044922,7.835402011871338
40,0.14828848838806152,0.03456425666809082,3.8897430896759033,3.756625175476074,41,0.6325562000274658,0.010853052139282227,7.9161741733551025
41,0.14969110488891602,0.026912450790405273,3.97294282913208,3.8467962741851807,42,0.6565191745758057,0.013224124908447266,8.086869716644287
42,0.15514826774597168,0.028710603713989258,4.0529701709747314,3.9500675201416016,43,0.5235745906829834,0.01204824447631836,8.27747917175293
43,0.14787650108337402,0.031459808349609375,4.145475625991821,4.014263391494751,44,0.5276937484741211,0.012278556823730469,8.425988674163818
44,0.1495189666748047,0.03808164596557617,4.231186151504517,4.081908702850342,45,0.5334141254425049,0.012022256851196289,8.591331720352173
45,0.152207612991333,0.035558223724365234,4.321824073791504,4.227876901626587,46,0.5858154296875,0.012350797653198242,8.827829360961914
46,0.15084385871887207,0.029897212982177734,4.417691946029663,4.268793344497681,47,0.5238244533538818,0.011563539505004883,8.954368114471436
47,0.15249919891357422,0.04030036926269531,4.519914388656616,4.399964094161987,48,0.5363941192626953,0.013174057006835938,9.203012704849243
48,0.1575469970703125,0.028479576110839844,4.593360900878906,4.4830803871154785,49,0.5567383766174316,0.013279914855957031,9.352850914001465
49,0.1449587345123291,0.03338193893432617,4.7029030323028564,4.580122232437134,50,0.5597634315490723,0.011379480361938477,9.55220103263855
50,0.15099549293518066,0.035234928131103516,4.768203973770142,4.661371231079102,51,0.5516226291656494,0.011365890502929688,9.706169843673706
51,0.1533968448638916,0.035414934158325195,4.8464062213897705,4.726660490036011,52,0.511552095413208,0.019204378128051758,9.852184534072876
52,0.15161919593811035,0.03261446952819824,4.950109958648682,4.835804462432861,53,0.5370316505432129,0.01544809341430664,10.060557842254639
53,0.15087604522705078,0.029758453369140625,5.026082515716553,4.9203174114227295,54,0.5531330108642578,0.012528181076049805,10.214025974273682
54,0.14949989318847656,0.03484201431274414,5.1300249099731445,4.996558904647827,55,0.544123649597168,0.011220216751098633,10.4010591506958
55,0.14619970321655273,0.03151130676269531,5.225201368331909,5.067762613296509,56,0.5320401191711426,0.013181447982788086,10.55781888961792
56,0.14955639839172363,0.03130364418029785,5.322222948074341,5.160917520523071,57,0.5340759754180908,0.011807441711425781,10.754237174987793
57,0.15392637252807617,0.033537864685058594,5.4171788692474365,5.259313106536865,58,0.5513596534729004,0.01075291633605957,10.950825452804565
58,0.15266776084899902,0.028985261917114258,5.495341777801514,5.3675665855407715,59,0.5554466247558594,0.015857219696044922,11.135018348693848
59,0.15167856216430664,0.02859663963317871,5.59752345085144,5.415455102920532,60,0.53261399269104,0.010816812515258789,11.280290365219116
60,0.1528475284576416,0.03252840042114258,5.670849323272705,5.521951913833618,61,0.5230472087860107,0.01116037368774414,11.465240955352783
61,0.14751958847045898,0.02817702293395996,5.76588249206543,5.613528251647949,62,0.5301504135131836,0.01082158088684082,11.645399570465088
62,0.14984798431396484,0.034499168395996094,5.865156888961792,5.67125391960144,63,0.6105189323425293,0.011473417282104492,11.807845830917358
63,0.15264606475830078,0.030702829360961914,5.94224214553833,5.780384302139282,64,0.517810583114624,0.012035608291625977,11.996479988098145
64,0.15037178993225098,0.03237175941467285,6.027482032775879,5.839061498641968,65,0.5457446575164795,0.011083841323852539,12.13974118232727
65,0.14974379539489746,0.033563852310180664,6.116354465484619,5.9429333209991455,66,0.5495913028717041,0.010108709335327148,12.329745769500732
66,0.14795160293579102,0.02541327476501465,6.267594814300537,6.044905662536621,67,0.5463190078735352,0.010396003723144531,12.57294750213623
67,0.1432809829711914,0.025504589080810547,6.31767725944519,6.11564564704895,68,0.5404129028320312,0.01040029525756836,12.69214153289795
68,0.15162086486816406,0.02867913246154785,6.41500449180603,6.2412309646606445,69,0.5463192462921143,0.009674310684204102,12.92746877670288
69,0.14020419120788574,0.03462052345275879,6.479541063308716,6.303412675857544,70,0.5329113006591797,0.011880636215209961,13.047788858413696
70,0.146559476852417,0.03634786605834961,6.580071687698364,6.372838258743286,71,0.5239765644073486,0.009346723556518555,13.223063945770264
71,0.16084742546081543,0.032442569732666016,6.665477991104126,6.4574363231658936,72,0.5875177383422852,0.012071371078491211,13.4066162109375
72,0.14864754676818848,0.034399986267089844,6.770740747451782,6.552510976791382,73,0.5983221530914307,0.015363931655883789,13.593050003051758
73,0.14540815353393555,0.030332088470458984,6.841831207275391,6.604421138763428,74,0.5837032794952393,0.013550043106079102,13.709017515182495
74,0.14937472343444824,0.031533002853393555,6.959531307220459,6.720091819763184,75,0.6105103492736816,0.011644363403320312,13.951109409332275
75,0.14818167686462402,0.033808231353759766,7.053681373596191,6.835657835006714,76,0.5539569854736328,0.013765335083007812,14.161840915679932
76,0.15381097793579102,0.033254384994506836,7.1373114585876465,6.908793926239014,77,0.5497074127197266,0.00959014892578125,14.323738813400269
77,0.15177702903747559,0.031357526779174805,7.211471319198608,6.9949023723602295,78,0.5582263469696045,0.014803171157836914,14.476610660552979
78,0.14667177200317383,0.031079769134521484,7.307492017745972,7.111889839172363,79,0.5148215293884277,0.013814687728881836,14.684336423873901
79,0.1471097469329834,0.030453205108642578,7.44685959815979,7.249239683151245,80,0.5816478729248047,0.013800859451293945,14.960866212844849
80,0.14909052848815918,0.030707120895385742,7.570559740066528,7.3928258419036865,81,0.5768795013427734,0.01311802864074707,15.246304750442505
81,0.15210938453674316,0.03860163688659668,7.6686530113220215,7.457492828369141,82,0.971552848815918,0.013845682144165039,15.407347202301025
82,0.15316224098205566,0.028182029724121094,7.816066741943359,7.535721778869629,83,0.8848521709442139,0.013410091400146484,15.634805917739868
83,0.1727128028869629,0.08100509643554688,7.841402769088745,7.681465148925781,84,1.1383943557739258,0.05666685104370117,15.867877960205078
84,0.17228984832763672,0.049223899841308594,7.997851371765137,7.731630086898804,85,1.2696430683135986,0.018266677856445312,16.041544675827026
85,0.15853190422058105,0.050870418548583984,8.093768119812012,7.802352666854858,86,0.9894683361053467,0.025126218795776367,16.196263074874878
86,0.15767979621887207,0.05097174644470215,8.166667938232422,7.872711420059204,87,0.5883755683898926,0.022475004196166992,16.33866834640503
87,0.16776394844055176,0.06286048889160156,8.250086545944214,7.985838174819946,88,0.6024594306945801,0.01975274085998535,16.5572566986084
88,0.16811180114746094,0.04797625541687012,8.330334901809692,8.042478084564209,89,0.5496799945831299,0.020524978637695312,16.682900428771973
89,0.16300463676452637,0.03827047348022461,8.420878648757935,8.125234842300415,90,0.600264310836792,0.02127552032470703,16.838173866271973
90,0.15649962425231934,0.04064631462097168,8.548728466033936,8.220708131790161,91,0.5607802867889404,0.02150106430053711,17.05709981918335
91,0.1624889373779297,0.03872323036193848,8.607648134231567,8.305653810501099,92,0.582594633102417,0.015954017639160156,17.204789638519287
92,0.15883469581604004,0.04080486297607422,8.68427562713623,8.441670894622803,93,0.5616135597229004,0.018166780471801758,17.41997218132019
93,0.16315054893493652,0.03836345672607422,8.764700412750244,8.494609594345093,94,0.5586071014404297,0.016006946563720703,17.551402807235718
94,0.16690540313720703,0.035361289978027344,8.898828506469727,8.593937635421753,95,0.573650598526001,0.017124652862548828,17.785658597946167
95,0.16458630561828613,0.04774165153503418,8.963635921478271,8.685998916625977,96,0.5373334884643555,0.02324843406677246,17.95245337486267
96,0.17700934410095215,0.05396580696105957,9.073648691177368,8.752811193466187,97,0.5313894748687744,0.017201662063598633,18.147510766983032
97,0.1644735336303711,0.05404543876647949,9.19099497795105,8.88167929649353,98,0.5881900787353516,0.01636958122253418,18.378557682037354
98,0.16487479209899902,0.053926944732666016,9.330897092819214,8.971659421920776,99,0.5371606349945068,0.02719259262084961,18.61247754096985
99,0.16270995140075684,0.059828996658325195,9.397743225097656,9.067790508270264,100,0.5519421100616455,0.025116920471191406,18.778855800628662
100,0.16874098777770996,0.03678774833679199,9.468907833099365,9.127141237258911,101,0.5558204650878906,0.02153611183166504,18.892383098602295
101,0.17015695571899414,0.0468144416809082,9.58670687675476,9.2294180393219,102,0.5549376010894775,0.017391681671142578,19.1237735748291
102,0.1558821201324463,0.06724214553833008,9.624365091323853,9.361441373825073,103,0.6979198455810547,0.018096446990966797,19.299655199050903
103,0.16016340255737305,0.05313611030578613,9.754559516906738,9.434653520584106,104,0.5616469383239746,0.018137693405151367,19.493069171905518
104,0.16030311584472656,0.04885101318359375,9.831832885742188,9.540993928909302,105,0.5334610939025879,0.01374053955078125,19.672886610031128
105,0.17159199714660645,0.038762569427490234,9.889914274215698,9.605854034423828,106,0.6060137748718262,0.016270160675048828,19.79730534553528
106,0.16109657287597656,0.06638979911804199,10.041042566299438,9.694946527481079,107,0.5805134773254395,0.02102971076965332,20.060889959335327
107,0.1483445167541504,0.028904199600219727,10.025456428527832,9.736750364303589,108,0.5535719394683838,0.015891313552856445,20.030165672302246
108,0.14673089981079102,0.04680299758911133,10.168902397155762,9.88719654083252,109,0.6517398357391357,0.011020421981811523,20.33710813522339
109,0.1533980369567871,0.02748727798461914,10.204907178878784,9.964567422866821,110,0.5940248966217041,0.011583089828491211,20.437498092651367
110,0.15252900123596191,0.029561758041381836,10.307084560394287,10.008965253829956,111,0.720374345779419,0.010340690612792969,20.58885955810547
111,0.15060973167419434,0.02935314178466797,10.379292726516724,10.15673565864563,112,0.7837634086608887,0.012465476989746094,20.810068368911743
112,0.1522965431213379,0.028361082077026367,10.428559064865112,10.20750117301941,113,0.5483596324920654,0.01047515869140625,20.91119408607483
113,0.14947819709777832,0.02604079246520996,10.567201137542725,10.368927001953125,114,0.6093330383300781,0.011042118072509766,21.202462673187256
114,0.1438436508178711,0.0317840576171875,10.647738218307495,10.384859323501587,115,0.6293692588806152,0.01103067398071289,21.299026489257812
115,0.1704239845275879,0.09314680099487305,10.765385627746582,10.563904047012329,116,0.5580730438232422,0.011343240737915039,21.68705439567566
116,0.15304231643676758,0.03057575225830078,10.839224576950073,10.623267889022827,117,0.6844284534454346,0.011981725692749023,21.736953735351562
117,0.15125322341918945,0.03570294380187988,10.97147512435913,10.744536876678467,118,0.6169114112854004,0.012236833572387695,21.993910551071167
118,0.14865994453430176,0.027959585189819336,11.098294973373413,10.857504606246948,119,0.645571231842041,0.0141448974609375,22.22714877128601
119,0.14585638046264648,0.033704280853271484,11.213958263397217,10.89900803565979,120,0.52846360206604,0.010755538940429688,22.38644051551819
120,0.15639185905456543,0.02370929718017578,11.24105429649353,10.984761476516724,121,0.6314291954040527,0.018053293228149414,22.496643543243408
121,0.16166925430297852,0.03542900085449219,11.412600994110107,11.006664276123047,122,0.5999050140380859,0.012256145477294922,22.71054172515869
122,0.15423369407653809,0.04035305976867676,11.56921100616455,11.142854690551758,123,0.6359663009643555,0.016111135482788086,22.997564792633057
123,0.15948724746704102,0.031009435653686523,11.613259315490723,11.165902614593506,124,0.7453317642211914,0.023864269256591797,23.060686826705933
124,0.17269229888916016,0.05164313316345215,11.601954936981201,11.333889484405518,125,0.5467205047607422,0.014980316162109375,23.257656812667847
125,0.14821815490722656,0.026143789291381836,11.688431978225708,11.397118091583252,126,0.6358132362365723,0.013207674026489258,23.347347021102905
126,0.15537405014038086,0.033673763275146484,11.784416198730469,11.581362009048462,127,0.6366221904754639,0.010657310485839844,23.646295309066772
127,0.15247559547424316,0.03237557411193848,11.852071762084961,11.607075214385986,128,0.5529053211212158,0.01124882698059082,23.734858989715576
128,0.15773558616638184,0.024756908416748047,11.950210332870483,11.719086170196533,129,0.5934085845947266,0.013762474060058594,23.93941068649292
129,0.14261722564697266,0.030726909637451172,12.027578115463257,11.718255758285522,130,0.6062312126159668,0.00985574722290039,24.010054349899292
130,0.13899850845336914,0.028655052185058594,12.075509786605835,11.796977043151855,131,0.5448358058929443,0.010396480560302734,24.127821922302246
131,0.14556479454040527,0.027286529541015625,12.18096113204956,11.87154221534729,132,0.547304630279541,0.012654542922973633,24.316283226013184
132,0.15054678916931152,0.030638933181762695,12.25619912147522,11.905945062637329,133,0.500694751739502,0.011279106140136719,24.434922695159912
133,0.14729046821594238,0.03012871742248535,12.37094783782959,12.007817506790161,134,0.5290706157684326,0.009419441223144531,24.643751621246338
134,0.1504688262939453,0.02940201759338379,12.423110961914062,12.096098184585571,135,0.536484956741333,0.009933710098266602,24.786534547805786
135,0.14245963096618652,0.02938532829284668,12.521299123764038,12.147899150848389,136,0.5286962985992432,0.01238870620727539,24.932191848754883
136,0.14992356300354004,0.026332855224609375,12.635692358016968,12.233687400817871,137,0.5526089668273926,0.010381698608398438,25.1330668926239
137,0.14422392845153809,0.029613971710205078,12.721486330032349,12.35115122795105,138,0.558211088180542,0.010877609252929688,25.337178230285645
138,0.14361214637756348,0.02869582176208496,12.778874397277832,12.473591804504395,139,0.5369288921356201,0.010345697402954102,25.51927947998047
139,0.14345002174377441,0.028780698776245117,12.94170594215393,12.580886602401733,140,0.5802977085113525,0.01006627082824707,25.782312870025635
140,0.14081072807312012,0.030797958374023438,12.983014345169067,12.599392652511597,141,0.5156571865081787,0.00906991958618164,25.841575145721436
141,0.15000391006469727,0.02380514144897461,13.08242130279541,12.733264684677124,142,0.5624418258666992,0.010219097137451172,26.080650806427002
142,0.14850068092346191,0.024813413619995117,13.202175378799438,12.86374568939209,143,0.5387203693389893,0.010529279708862305,26.32671570777893
143,0.14755773544311523,0.02268838882446289,13.292388439178467,12.970099925994873,144,0.5498368740081787,0.009578227996826172,26.52360773086548
144,0.14984750747680664,0.033144474029541016,13.38865852355957,13.117608547210693,145,0.543027400970459,0.010232686996459961,26.77636456489563
145,0.14367127418518066,0.02758502960205078,13.539323806762695,13.263092994689941,146,0.5904340744018555,0.011130332946777344,27.064744234085083
146,0.1450192928314209,0.02892279624938965,13.628083944320679,13.273474216461182,147,0.6102762222290039,0.012688398361206055,27.16339111328125
147,0.15039753913879395,0.031375885009765625,13.704604387283325,13.474435091018677,148,0.5772902965545654,0.010529518127441406,27.44844388961792
148,0.1511087417602539,0.023160934448242188,13.81905460357666,13.529996633529663,149,0.636826753616333,0.011847496032714844,27.61423134803772
149,0.14429283142089844,0.028549909591674805,13.90019941329956,13.518829822540283,150,0.49822115898132324,0.008928060531616211,27.679378271102905
150,0.14792513847351074,0.025241613388061523,14.021797180175781,13.647209167480469,151,0.9688301086425781,0.010925054550170898,27.93331742286682
151,0.14662480354309082,0.02259039878845215,14.060636520385742,13.848742246627808,152,0.5567431449890137,0.010200262069702148,28.169241666793823
152,0.1453263759613037,0.024310588836669922,14.156209230422974,13.919500350952148,153,0.5161592960357666,0.00963139533996582,28.33649182319641
153,0.14720559120178223,0.029520511627197266,14.262636184692383,13.940213203430176,154,0.5778501033782959,0.011595726013183594,28.46733784675598
154,0.14744067192077637,0.03785085678100586,14.350070476531982,14.022339105606079,155,0.6267659664154053,0.010286092758178711,28.64537000656128
155,0.14223384857177734,0.031209945678710938,14.38083791732788,14.00841760635376,156,0.6129446029663086,0.009897708892822266,28.656898260116577
156,0.14670562744140625,0.026497602462768555,14.420767784118652,14.158277750015259,157,0.5596230030059814,0.010082721710205078,28.839880228042603
157,0.14360427856445312,0.026623964309692383,14.5180184841156,14.14089322090149,158,0.5387721061706543,0.010634660720825195,28.92025136947632
158,0.14148831367492676,0.02813434600830078,14.631706237792969,14.263835668563843,159,0.5605707168579102,0.009410381317138672,29.156291484832764
159,0.15305638313293457,0.02621912956237793,14.727110862731934,14.355154037475586,160,0.5351424217224121,0.008410215377807617,29.35263180732727
160,0.1452782154083252,0.027932405471801758,14.810437440872192,14.424793243408203,161,0.5332057476043701,0.010259866714477539,29.49958848953247
161,0.14738154411315918,0.029289722442626953,14.944818019866943,14.577547788619995,162,0.5405716896057129,0.008875608444213867,29.786738634109497
162,0.14006447792053223,0.02234625816345215,15.133361577987671,14.735525608062744,163,0.6204886436462402,0.010144472122192383,30.12231135368347
163,0.14510250091552734,0.03026866912841797,15.106993675231934,14.855230331420898,164,0.5444686412811279,0.009780406951904297,30.22534990310669
164,0.14941644668579102,0.029588937759399414,15.282731533050537,14.969074964523315,165,0.6787598133087158,0.012354850769042969,30.52535080909729
165,0.14797616004943848,0.03183794021606445,15.32636046409607,14.992561101913452,166,0.5910892486572266,0.01206660270690918,30.589772701263428
166,0.14989209175109863,0.02899646759033203,15.46697473526001,15.08858060836792,167,0.6923050880432129,0.011982917785644531,30.825613975524902
167,0.14539384841918945,0.027859210968017578,15.493127346038818,15.125895977020264,168,0.5098569393157959,0.00971221923828125,30.883479118347168
168,0.1506953239440918,0.024677038192749023,15.579811573028564,15.209354639053345,169,0.6214513778686523,0.009731054306030273,31.055424213409424
169,0.15725231170654297,0.025823354721069336,15.756635665893555,15.305721998214722,170,0.5468807220458984,0.009669780731201172,31.336575984954834
170,0.15711450576782227,0.040383100509643555,15.89587140083313,15.422921657562256,171,0.6818203926086426,0.01723003387451172,31.607183933258057
171,0.14173173904418945,0.040839433670043945,15.941454648971558,15.51723313331604,172,0.528588056564331,0.012027978897094727,31.72904324531555
172,0.14834380149841309,0.028315305709838867,15.988749504089355,15.546814203262329,173,0.6495885848999023,0.010102510452270508,31.803208112716675
173,0.14965486526489258,0.018012523651123047,16.06964349746704,15.655528783798218,174,0.5583174228668213,0.017229318618774414,31.9840567111969
174,0.14862489700317383,0.02524876594543457,16.13180160522461,15.703518152236938,175,0.5694839954376221,0.00948643684387207,32.100385665893555
175,0.1652534008026123,0.042589426040649414,16.395779609680176,15.839774370193481,176,0.5972695350646973,0.017676353454589844,32.53811693191528
176,0.16020536422729492,0.05166006088256836,16.490834951400757,15.907989025115967,177,0.5682582855224609,0.01601243019104004,32.70519948005676
177,0.17116093635559082,0.03929257392883301,16.629865884780884,16.110549926757812,178,0.6234872341156006,0.017615556716918945,33.04537010192871
178,0.16298627853393555,0.04281187057495117,16.645420789718628,16.170199394226074,179,0.576225757598877,0.017426490783691406,33.109209060668945
179,0.14298295974731445,0.023331165313720703,16.68565821647644,16.29681968688965,180,0.629997730255127,0.013601064682006836,33.23953676223755
180,0.14164495468139648,0.025470972061157227,16.920063495635986,16.392483949661255,181,0.6719682216644287,0.010326147079467773,33.56711769104004
181,0.14390277862548828,0.02874922752380371,16.85274648666382,16.38951539993286,182,0.6200106143951416,0.013608932495117188,33.50592350959778
182,0.15008187294006348,0.0327146053314209,16.98063611984253,16.544828414916992,183,0.7098641395568848,0.010401248931884766,33.799479722976685
183,0.15009737014770508,0.026898860931396484,17.0405011177063,16.571534156799316,184,0.6703951358795166,0.012427091598510742,33.88368487358093
184,0.14709234237670898,0.026795148849487305,17.129367351531982,16.739357709884644,185,0.5931172370910645,0.009696245193481445,34.13338303565979
185,0.14376544952392578,0.027750730514526367,17.219669580459595,16.842541456222534,186,0.5551669597625732,0.009641647338867188,34.32863759994507
186,0.14667606353759766,0.02463221549987793,17.367498636245728,16.901403427124023,187,0.5955891609191895,0.008863449096679688,34.531354665756226
187,0.16206598281860352,0.0516657829284668,17.390042304992676,16.828813314437866,188,0.7609109878540039,0.011838912963867188,34.5272057056427
188,0.164750337600708,0.051383256912231445,17.422757625579834,16.905762672424316,189,0.6020467281341553,0.027976274490356445,34.63962006568909
189,0.14104366302490234,0.03056788444519043,17.432102918624878,16.99671483039856,190,0.569511890411377,0.01155853271484375,34.69166159629822
190,0.14651226997375488,0.028810739517211914,17.47837519645691,17.317070484161377,191,0.5272476673126221,0.010284900665283203,35.06544876098633
191,0.1546783447265625,0.03935885429382324,17.640733003616333,17.144635677337646,192,0.5181725025177002,0.010848283767700195,35.07069277763367
192,0.14812421798706055,0.026831626892089844,17.71025776863098,17.301815271377563,193,0.5096874237060547,0.011607170104980469,35.27829909324646
193,0.14751911163330078,0.029283523559570312,17.817066431045532,17.31893014907837,194,0.591815710067749,0.01101994514465332,35.40680241584778
194,0.1497182846069336,0.03590059280395508,17.941047191619873,17.411022663116455,195,0.5433683395385742,0.010666131973266602,35.625669717788696
195,0.15006184577941895,0.02127838134765625,18.00173282623291,17.473692893981934,196,0.5223283767700195,0.012789726257324219,35.7379252910614
197,0.16237306594848633,0.0414271354675293,18.40717124938965,17.67458415031433,198,0.7257416248321533,0.02604985237121582,36.377201080322266
198,0.15666890144348145,0.051882028579711914,18.497645139694214,17.78446888923645,199,0.6702802181243896,0.017312049865722656,36.58200025558472
